"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 01:53:54","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.39%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:53:54","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","103.04%","3.362GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","314"
"2025-03-12 01:53:54","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.14%","2.925GiB / 23.47GiB","12.46%","69.2MB / 797MB","0B / 0B","529"
"2025-03-12 01:53:54","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:53:54","ALL","All Containers","209.70%","1,084.70 MB","8.56%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:54:05","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.94MB","0B / 0B","100"
"2025-03-12 01:54:05","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.85%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:54:05","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.47%","3.362GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","314"
"2025-03-12 01:54:05","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.20%","2.927GiB / 23.47GiB","12.47%","69.3MB / 797MB","0B / 0B","529"
"2025-03-12 01:54:05","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:54:05","ALL","All Containers","214.67%","1,084.70 MB","8.56%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:54:15","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.94MB","0B / 0B","100"
"2025-03-12 01:54:15","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.37%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:54:15","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.58%","3.362GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","314"
"2025-03-12 01:54:15","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.51%","2.928GiB / 23.47GiB","12.47%","69.3MB / 797MB","0B / 0B","530"
"2025-03-12 01:54:15","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:54:15","ALL","All Containers","212.60%","1,084.70 MB","8.56%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:54:26","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.94MB","0B / 0B","100"
"2025-03-12 01:54:26","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.54%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:54:26","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.31%","3.363GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","314"
"2025-03-12 01:54:26","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.93%","2.933GiB / 23.47GiB","12.49%","69.3MB / 797MB","0B / 0B","529"
"2025-03-12 01:54:26","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:54:26","ALL","All Containers","214.93%","1,084.71 MB","8.57%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:54:37","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.94MB","0B / 0B","100"
"2025-03-12 01:54:37","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","108.16%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:54:37","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.96%","3.362GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","314"
"2025-03-12 01:54:37","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.85%","2.935GiB / 23.47GiB","12.50%","69.3MB / 797MB","0B / 0B","529"
"2025-03-12 01:54:37","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:54:37","ALL","All Containers","215.10%","1,084.71 MB","8.57%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:54:48","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.94MB","0B / 0B","100"
"2025-03-12 01:54:48","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.11%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:54:48","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.72%","3.362GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","314"
"2025-03-12 01:54:48","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.99%","2.935GiB / 23.47GiB","12.50%","69.4MB / 797MB","0B / 0B","530"
"2025-03-12 01:54:48","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:54:48","ALL","All Containers","210.98%","1,084.71 MB","8.57%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:54:59","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.95MB","0B / 0B","100"
"2025-03-12 01:54:59","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","103.73%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:54:59","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","107.30%","3.362GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","315"
"2025-03-12 01:54:59","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.32%","2.935GiB / 23.47GiB","12.50%","69.4MB / 797MB","0B / 0B","529"
"2025-03-12 01:54:59","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:54:59","ALL","All Containers","212.48%","1,084.71 MB","8.57%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:55:10","7941f509fee6","hdfs-spark-hive-docker-history-1","0.90%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.95MB","0B / 0B","100"
"2025-03-12 01:55:10","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","108.65%","2.713GiB / 23.47GiB","11.56%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:55:10","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.92%","3.362GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","315"
"2025-03-12 01:55:10","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.84%","2.935GiB / 23.47GiB","12.50%","69.4MB / 797MB","0B / 0B","530"
"2025-03-12 01:55:10","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:55:10","ALL","All Containers","216.31%","1,084.71 MB","8.57%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:55:21","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.95MB","0B / 0B","100"
"2025-03-12 01:55:21","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.21%","2.712GiB / 23.47GiB","11.56%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:55:21","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","107.15%","3.363GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","315"
"2025-03-12 01:55:21","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.27%","2.935GiB / 23.47GiB","12.50%","69.5MB / 797MB","0B / 0B","529"
"2025-03-12 01:55:21","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:55:21","ALL","All Containers","215.77%","1,084.71 MB","8.57%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:55:32","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.95MB","0B / 0B","100"
"2025-03-12 01:55:32","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.11%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:55:32","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.48%","3.362GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","315"
"2025-03-12 01:55:32","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.01%","2.937GiB / 23.47GiB","12.51%","69.5MB / 797MB","0B / 0B","529"
"2025-03-12 01:55:32","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:55:32","ALL","All Containers","212.71%","1,084.71 MB","8.57%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:55:43","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.95MB","0B / 0B","100"
"2025-03-12 01:55:43","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.22%","2.712GiB / 23.47GiB","11.56%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:55:43","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.06%","3.363GiB / 23.47GiB","14.33%","859MB / 584MB","0B / 0B","315"
"2025-03-12 01:55:43","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.82%","2.937GiB / 23.47GiB","12.51%","69.5MB / 797MB","0B / 0B","530"
"2025-03-12 01:55:43","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:55:43","ALL","All Containers","212.23%","1,084.71 MB","8.58%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:55:54","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.96MB","0B / 0B","100"
"2025-03-12 01:55:54","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.05%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","280"
"2025-03-12 01:55:54","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.80%","3.363GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","315"
"2025-03-12 01:55:54","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.15%","2.937GiB / 23.47GiB","12.51%","69.5MB / 797MB","0B / 0B","529"
"2025-03-12 01:55:54","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:55:54","ALL","All Containers","213.13%","1,084.71 MB","8.57%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:56:05","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","1004MiB / 23.47GiB","4.18%","45.6MB / 1.96MB","0B / 0B","100"
"2025-03-12 01:56:05","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.95%","2.713GiB / 23.47GiB","11.56%","893MB / 484MB","0B / 0B","280"
"2025-03-12 01:56:05","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.17%","3.363GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","314"
"2025-03-12 01:56:05","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.12%","2.937GiB / 23.47GiB","12.51%","69.6MB / 797MB","0B / 0B","529"
"2025-03-12 01:56:05","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:56:05","ALL","All Containers","212.39%","1,084.71 MB","8.57%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:56:16","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1004MiB / 23.47GiB","4.18%","45.6MB / 1.96MB","0B / 0B","100"
"2025-03-12 01:56:16","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.99%","2.713GiB / 23.47GiB","11.56%","893MB / 484MB","0B / 0B","280"
"2025-03-12 01:56:16","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.04%","3.363GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","314"
"2025-03-12 01:56:16","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.17%","2.937GiB / 23.47GiB","12.51%","69.6MB / 797MB","0B / 0B","530"
"2025-03-12 01:56:16","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:56:16","ALL","All Containers","213.33%","1,084.71 MB","8.57%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:56:27","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1004MiB / 23.47GiB","4.18%","45.6MB / 1.96MB","0B / 0B","102"
"2025-03-12 01:56:27","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.94%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","280"
"2025-03-12 01:56:27","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","107.89%","3.362GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","314"
"2025-03-12 01:56:27","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.88%","2.939GiB / 23.47GiB","12.52%","69.6MB / 797MB","0B / 0B","529"
"2025-03-12 01:56:27","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:56:27","ALL","All Containers","215.85%","1,084.71 MB","8.57%","0 MB / 0 MB","0 MB / 0 MB","1256"
